general rules,,
0: preprocess: remove ignore patterns,,

how to process,title,url
,"12-hour sale at Performance Bike (online) - 15% off all bikes, 20% off most everything else, free ship over $50/$150 (read details)",http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/Jq4HMIG8gbQ/showthread.php
,"$10.99 For 2 Pizzas at Papa Johns and 50% Off Total Pizza Order (+Bonus) - Washington, DC Area",http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/nicHj5rL1Fo/showthread.php
,25% off Dell Outlet Latitudes til 10/22,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/CtgEzO63nvc/showthread.php
,Blockbuster kiosk free rental,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/5-WZSVMrcUc/showthread.php
,Paula Deen Twin Aluminum Skillets + 1 qt Sauce Pan - $16.38 + tax (Orig $80),http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/fb1fkTVrb0o/showthread.php
,Lowe's Suncast Large Storage Shed (resin GS8000) Clearance $180+tax  (was $500-549) YMMV?,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/4OBfSEIxT1Y/showthread.php
,KCO 9 LED Aluminum Flashlight Set - 6 Pk $14.95 with FSSS,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/CH1VZfOD9yA/showthread.php
,T-fal E938SA74 Professional Total Non-Stick 10-piece Cookware Set  $20 + Shipping,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/waaY3cCFvyE/showthread.php
,"Laptop Keyboard Protector Skins For 13-15 Inch Notebook, White Universal Silicone $0.59, FS",http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/zI_LDv8b8vQ/showthread.php
,Conns: Toshiba DKR40 DVD Recorder $50 + FS,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/abpVnyrXXP8/showthread.php
,"PQI 16 GB, Class 10 - 150X, SDHC-SD CARD $26.95 w FS Meritline",http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/OGGYGGTtqbA/showthread.php
,FILA SPORT Sunglasses for Woman $5 Shipped after Code at Kohl's,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/j8WiVdkF538/showthread.php
,It's back: $3.12 TCP Contractor Pack of 14w CFL (12 bulbs) Home Depot B&M YMMV (17 replies),http://feedproxy.google.com/~r/SlickdealsnetHT/~3/mhAMObopZrM/showthread.php
,6 Movie Tickets from Weekly Cinema / Fandango (Works on IMAX / 3D) $30 ,http://feedproxy.google.com/~r/SlickdealsnetFP/~3/UyUFVtjmvjA/40495
,Canon PowerShot SD1300IS 12.1 MP Digital Camera (Blue)  $129,http://www.dealalive.com/detail_1287405061346458.html
,Canon PowerShot SD1300IS 12.1 MP Digital Camera with 4x Wide Angle Optical Image Stabilized Zoom and 2.7-Inch LCD (Blue) $129,http://www.dealalive.com/detail_1287405601949892.html
,Dell Daily Deal 5dot Curve Messenger - Fits Laptop with Screen Sizes Up to 16-inch - Black/Red $11.99,http://www.dealalive.com/detail_1287407821702694.html
,Canon imageCLASS MF4350D Multifunction Laser Printer $131 at Buy.com,http://bensbargains.net/deal/161423/?referrer=rss
,"Samsung 2494LW 23.6"" 5ms HDMI LCD Monitor $160 at Buy.com",http://bensbargains.net/deal/161421/?referrer=rss
,Guitar Hero: World Tour Band Kit $54 at MidnightBox.com,http://bensbargains.net/deal/161424/?referrer=rss
,"HP PW460TA 12.2MP 3"" Touch LCD Digital Camera $100 at Newegg",http://bensbargains.net/deal/161407/?referrer=rss
,Odessa II Task Chair $65 at Office Max,http://bensbargains.net/deal/161417/?referrer=rss
,EXPIRING Expedia Coupon Code $50 Off Flight + 3 Night Vacation Package at Expedia,http://www.techbargains.com/news_displayItem.cfm/226978
,PCMicrostore Coupon Code 40% OFF PCMS CAT 6E Network Cables at PCMicrostore,http://www.techbargains.com/news_displayItem.cfm/227678
,20% off at macys,"http://dealcoupon.com/lw/coupon.html?10,133227,iref=rss_dealcoupon_15_new"
,$15 off $75 at Foot Locker,"http://dealcoupon.com/lw/coupon.html?10,133231,iref=rss_dealcoupon_15_new"
,$5 off $30 at Walgreens,"http://dealcoupon.com/lw/coupon.html?10,133233,iref=rss_dealcoupon_15_new"
,Refurb Sony Cyber-shot DSC-H55 14MP Digital Camera for $159 + free shipping,http://dealmac.com/Refurb-Sony-Cyber-shot-DSC-H55-14-MP-Digital-Camera-for-159-free-shipping/396625.html?iref=rss_dealmac_today
,FAO Schwarz Five Little Monkeys Baby Play Mat for $20 + $6 s&h,http://dealnews.com/FAO-Schwarz-Five-Little-Monkeys-Baby-Play-Mat-for-20-6-s-h/396626.html?iref=rss_dealnews_today
,Refurbished Philips PC Webcam with Headset for $10 + $6 s&h,http://dealnews.com/Refurbished-Philips-PC-Webcam-with-Headset-for-10-6-s-h/396646.html?iref=rss_dealnews_today
,Radio Flyer Classic Red Tricycle with Push Handle for $41 + $3 s&h,http://dealnews.com/Radio-Flyer-Classic-Red-Tricycle-with-Push-Handle-for-41-3-s-h/396624.html?iref=rss_dealnews_today
,New Balance Men's 622 Cross Training Shoes for $26 + $7 s&h ,http://dealnews.com/New-Balance-Mens-622-Cross-Training-Shoes-for-26-7-s-h-/396632.html?iref=rss_dealnews_today
,Ben Sherman Women's Highmore Jacket for $28 + $7 s&h,http://dealnews.com/Ben-Sherman-Womens-Highmore-Jacket-for-28-7-s-h/396649.html?iref=rss_dealnews_today
,Prince Triple Threat Cloud Oversize Tennis Racquet for $50 + $6 s&h,http://dealnews.com/Prince-Triple-Threat-Cloud-Oversize-Tennis-Racquet-for-50-6-s-h/396635.html?iref=rss_dealnews_today
,20% to 30% off select Disneyland Resorts: Rooms from $200 per night,http://dealnews.com/20-to-30-off-select-Disneyland-Resorts-Rooms-from-200-per-night/396663.html?iref=rss_dealnews_today
,"Fujitsu Siemens 17"" Laptop Case for $10 + $6 s&h",http://dealnews.com/Fujitsu-Siemens-17-Laptop-Case-for-10-6-s-h/396615.html?iref=rss_dealnews_today
,Scotch Brite Coupons - Bathroom scrubbers,http://feedproxy.google.com/~r/FatwalletGroceryCouponsAndDeals/~3/GG6qUW27ObM/1035183
,Always wash your balls T-shirt 14.99 + shipping ,http://feedproxy.google.com/~r/FatwalletHotDeals/~3/FeqIlXKJJdM/1035178
,xbox 360 250 HD FF XIII Bundle - $299.99 Shipped @ Target.com,http://feedproxy.google.com/~r/FatwalletHotDeals/~3/NRad79XPagM/1035179
,"Samsung 2494LW 23.6"" widescreen 1080P LCD display $160 shipped at Buy.com",http://feedproxy.google.com/~r/FatwalletHotDeals/~3/2PZc6vJB0I0/1035180
,Kalorik USKEXP4 Aqua Line Espresso Maker Reg $130+ just $30 SHIPPED AC @ Newegg,http://feedproxy.google.com/~r/FatwalletHotDeals/~3/rjgb5XQV_dw/1035182
,Dock Connector to USB 2.0 Cable for iPod and iPhone 1$ free shipping,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/Ct_6ZWEgXpI/showthread.php
,Mushkin Enhanced Silverline 4GB (2x2) DDR3 1333 Desktop Memory $59 AR or Blackline DDR3 1600 $64AR Shipped Free,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/SIQQzO_bNvM/showthread.php
,4GB (2 x 2GB) Mushkin Enhanced Silverline DDR3 1333 (PC3 10666) Desktop Memory $57 after $15 MIR Shippd,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/RcKiUga_KSw/showthread.php
,"5dot 16"" Laptop Messenger Bag $12 Shipped",http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/QumiPVBsPNI/showthread.php
,100-pack CD/DVD Sleeves with Clear Window $1.99 Shipped,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/Norou6RgBqE/showthread.php
,Dead Space: Extraction (Wii) $15 Shipped at Newegg,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/eZYXNxjtfRU/showthread.php
,Zune16g refurb. 99.00,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/1uu4CqoJb4s/showthread.php
,"samsung 50"" plasma w/ 19"" lcd  $719 w/ free shipping",http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/Nr04VvToITQ/showthread.php
,"Jetblue-Fares starting at $39 from Boston! (WEB only, restricted dates)",http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/b6O2w1KgsWk/showthread.php
,LG Bluetooth HFB-500 Solar Hands-Free Car Kit $8.99 after $20 MIR Shipped *starts 5 AM PST* *it's back!*,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/RD2Kw7JQBDs/showthread.php
,Universal Phone Holder which mounts to your dashboard 69¢ shipped *Starts 10/19 at 12:00 pm Pacific*,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/AbOFR7lFkcQ/showthread.php
,Universal USB Travel Charger Adapter (white) for 99¢ shipped *starts 10/19 at 12:00 pm*,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/F4LLUVIcr80/showthread.php
,"Charades Oatmeal Bear Halloween Costume 9.50 plus tax, free shipping",http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/XBAwLfdEans/showthread.php
,"6-pack of Scotch Packaging Tape (2"" x 22 yards) $7 ",http://feedproxy.google.com/~r/SlickdealsnetFP/~3/9HZSdTnq9U8/40489
,MaxiScan MS300 CAN OBD-II Auto Code Reader $21.50,http://www.dealalive.com/detail_1287399241216181.html
,6 Rolls of Scotch 2 Inches x 800 Inches Packaging Tape $7,http://www.dealalive.com/detail_1287400442129330.html
,Wii Fit Plus with Balance Board $80,http://www.dealalive.com/detail_1287400741736121.html
,Macy's - 20% off Sitewide,http://www.dealalive.com/detail_1287401041330910.html
,New Balance 622 Men's Shoes $33 at Joes New Balance Outlet,http://bensbargains.net/deal/161413/?referrer=rss
,Gigabyte Intel X58 ATX MB w/ OCZ Gold 6GB DDR3 RAM $270 at Newegg,http://bensbargains.net/deal/161406/?referrer=rss
,Dual Opteron 2GHz 4GB 2U Server $150 at Surplus Computers,http://bensbargains.net/deal/161411/?referrer=rss
,"Lenovo IdeaPad S10-3 Intel Atom N455 Pinetrail 10.1in Netbook (Energy Eff, 1GB/160GB/6-Cell/Win7) $279.99 at Buy.com",http://www.techbargains.com/news_displayItem.cfm/227743
,"Samsung LN46C630 46in LCD HDTV (1080p, 120Hz, DLNA Support) $889 Free Shipping at Buy.com",http://www.techbargains.com/news_displayItem.cfm/227742
,DockView for Mac downloads for $5,http://dealmac.com/Dock-View-for-Mac-downloads-for-5/396628.html?iref=rss_dealmac_today
,"Realspace Alluna Milk-Glass L-Shape Desk for $80 + free shipping, padding",http://dealnews.com/Realspace-Alluna-Milk-Glass-L-Shape-Desk-for-80-free-shipping-padding/396575.html?iref=rss_dealnews_today
,Kohl's coupon: Up to 90% off + 20% off sitewide + $1 s&h,http://dealnews.com/Kohls-coupon-Up-to-90-off-20-off-sitewide-1-s-h/396613.html?iref=rss_dealnews_today
,Columbia Women's Dietrich Soft-Shell Trench Coat for $90 + $13 s&h,http://dealnews.com/Columbia-Womens-Dietrich-Soft-Shell-Trench-Coat-for-90-13-s-h/396618.html?iref=rss_dealnews_today
,Calvin Klein Women's Cinch Waist Quilted Jacket for $45 + 11 s&h,http://dealnews.com/Calvin-Klein-Womens-Cinch-Waist-Quilted-Jacket-for-45-11-s-h/396611.html?iref=rss_dealnews_today
,90% off men's shorts at Kohl's + extra 20% off: Deals from $3 + $1 s&h,http://dealnews.com/90-off-mens-shorts-at-Kohls-extra-20-off-Deals-from-3-1-s-h/396622.html?iref=rss_dealnews_today
,"NEXT Power X 26"" Men's Mountain Bike for $88 + $3 s&h",http://dealnews.com/NEXT-Power-X-26-Mens-Mountain-Bike-for-88-3-s-h/396605.html?iref=rss_dealnews_today
,J.Crew Final Sale: Up to 75% off + extra 30% off,http://dealnews.com/J.Crew-Final-Sale-Up-to-75-off-extra-30-off/396633.html?iref=rss_dealnews_today
,6 Movie Tickets via Fandango or MovieTickets.com for $30,http://dealnews.com/6-Movie-Tickets-via-Fandango-or-Movie-Tickets.com-for-30/396630.html?iref=rss_dealnews_today
,FAO Schwarz Five Little Monkeys Baby Play Mat for $20 + free shipping,http://dealnews.com/FAO-Schwarz-Five-Little-Monkeys-Baby-Play-Mat-for-20-free-shipping/396626.html?iref=rss_dealnews_today
, KittAmor 3-Quart Whistling Tea Kettle for $17 + free shipping,http://dealnews.com/-Kitt-Amor-3-Quart-Whistling-Tea-Kettle-for-17-free-shipping/396607.html?iref=rss_dealnews_today
,Teva Men's Hallah Leather Flip-Flops for $30 + $6 s&h,http://dealnews.com/Teva-Mens-Hallah-Leather-Flip-Flops-for-30-6-s-h/396621.html?iref=rss_dealnews_today
,Columbia Infant Bugababy Bunting System for $30 + $1 s&h,http://dealnews.com/Columbia-Infant-Bugababy-Bunting-System-for-30-1-s-h/396595.html?iref=rss_dealnews_today
,Samsung Spinpoint 1TB SATA Internal Hard Drive for $55 + free shipping,http://dealnews.com/Samsung-Spinpoint-1-TB-SATA-Internal-Hard-Drive-for-55-free-shipping/396637.html?iref=rss_dealnews_today
,Farberware® 15 Pc. Pro Stainless Steel Cutlery Block Set » $38.95,http://www.deals2buy.com/deals/99919903-farberware-15-pc-pro-stainless-steel-cutlery-block-
,Taste Of Home Subscription 1 Yr  6 Issues » $5.40,http://www.deals2buy.com/deals/99919948-taste-of-home-subscription-1-yr-6-issues
,Five days only - 1 cent shipping on select Rhone bottles » SALE,http://www.deals2buy.com/deals/99919904-five-days-only-1-cent-shipping-on-select-rhone-bott
,Dyson Allergy Cleaning Kit » $52,http://www.deals2buy.com/deals/99918441-dyson-allergy-cleaning-kit
,Rhinestone bead Jewelry Set » $4.59,http://www.deals2buy.com/deals/99920014-rhinestone-bead-jewelry-set
,"18"" 5mm Freshwater White Rice Pearl Necklace + Gift Box » $5.99",http://www.deals2buy.com/deals/99920031-18-5mm-freshwater-white-rice-pearl-necklace-gift-bo
,Rosewill i-Ccurate 1 Second Digital Infrared Ear Thermometer » $20.99,http://www.deals2buy.com/deals/99920012-rosewill-i-ccurate-1-second-digital-infrared-ear-th
,Steve Madden Mens styles up to 50%! &amp; Womens up to 70% off! »  SALE,http://www.deals2buy.com/deals/99920003-steve-madden-mens-styles-up-to-50-womens-up-to-70-o
,Dead Space: Extraction Wii Game EA » $14.99,http://www.deals2buy.com/deals/99920011-dead-space-extraction-wii-game-ea
,Invicta 0394 Men's Russian Diver Collection Combat Edition Black Watch » $79.99,http://www.deals2buy.com/deals/99920010-invicta-0394-men-s-russian-diver-collection-combat-
,Cabelas Outdoor Adventure 2010 » $16.99,http://www.deals2buy.com/deals/99920013-cabelas-outdoor-adventure-2010
,"10 in 1 Multifunctional Outdoor Mini Survival Kit Including Thermometer,Hygrometer,LED Light,Reflector,Spirit Level,Compass,Whistle,Flint,Magnifier and Ruler » $4.99",http://www.deals2buy.com/deals/99920017-10-in-1-multifunctional-outdoor-mini-survival-kit-i
,YSL 6183/S 0EOD Black Sunglasses » $89.99,http://www.deals2buy.com/deals/99920030-ysl-6183-s-0eod-black-sunglasses
,A Complete Beginner's Manual for Ubuntu 10.04 (Lucid Lynx) » FREE,http://www.deals2buy.com/deals/66110159-a-complete-beginner-s-manual-for-ubuntu-10-04-lucid
,"LG Bluetooth HFB-500 Solar Hands-Free Car Kit, Black » $8.99",http://www.deals2buy.com/deals/99920022-lg-bluetooth-hfb-500-solar-hands-free-car-kit-black
,Free Sample Dr. Mauskops Migralex Pain Relief ,http://feedproxy.google.com/~r/FatwalletFreeStuff/~3/kuqfWTNMsfs/1035174
,Free Sports Injury Prevention Hot/Cold Pack -MD Only - Union Memorial Orthopedics and Sports Medicine ,http://feedproxy.google.com/~r/FatwalletFreeStuff/~3/ujPnZRw3bkY/1035176
,Free Picture on Times Sgaure Screen - Facebook Corona Beer ,http://feedproxy.google.com/~r/FatwalletFreeStuff/~3/huoXWFlK8WE/1035177
,1TB spinpoint F3 - Good Reviews :: $55,http://feedproxy.google.com/~r/FatwalletHotDeals/~3/ITOsJjyuY_s/1035170
,"Amazon 10/18 MP3 album Daily Deal: ""Bad Books"" by Bad Books, $2.99",http://feedproxy.google.com/~r/FatwalletHotDeals/~3/30FM0cfbUfU/1035172
,The Maltese Falcon iTunes download contest - 10/19/10,http://feedproxy.google.com/~r/SlickdealsnetForums-25/~3/5t1XUdPpQKc/showthread.php
,Time Out Chicago's Grub & grapes contest - 10/20/10,http://feedproxy.google.com/~r/SlickdealsnetForums-25/~3/7l3Sb4z3yyk/showthread.php
,bygamer 6% bonus on video game,http://feedproxy.google.com/~r/SlickdealsnetForums-10/~3/nYyaa1zEGhc/showthread.php
,"3 Pk Reusable Screen Protector for Apple iPod Touch $0.49, FS **Starts 12pm PST**",http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/vl-B2ySsusk/showthread.php
,"RCA Audio Cable Adaptor for Microsoft Xbox 360 / Xbox 360 Slim $3.49, FS **Starts 12pm PST**",http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/YEmimjYj-Eg/showthread.php
,"3-pack Cat Toys, Green $0.69, FS **Starts 12pm PST**",http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/0wY7K1Qk6Zw/showthread.php
,"Belkin USB Retractable Travel Mouse, Black $6.99, FS **Starts 12pm PST**",http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/jITbw5GIxyY/showthread.php
,"TPU Rubber Skin Case Cover for Apple iPhone 3G / 3GS, Clear Smoke $0.49, FS **Starts 12pm PST**",http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/DOsQ3LpnyZU/showthread.php
,"Compact Battery Charger Set for Canon NB-2L / BP-2L12 / BP-2L14 batteries $3.99, FS **Starts 12pm PST**",http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/i2aQZkHXg9A/showthread.php
,"LED Rose Light , Multi Color $0.99, FS **Starts 12pm PST**",http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/oIdUGN9qChc/showthread.php
,Optimum 100% Whey Gold Standard Vanilla 1lb (Multi-Pack) $13.26,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/Zgk8xrPVzaU/showthread.php
,Oakley Felon Sunglasses $37.50+SH @ OakleyVault,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/nX8oG8088hc/showthread.php
,25 PackBlu-ray (BD-R) Media Discs 1X - 4X 25GB White Inkjet Hub Printable BDR Media Disc Single Layer Write Once in 25 Pk $19 shipped @ meritline,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/eGP97GBJW0c/showthread.php
,HTC EVO 4G For Just $99.99 Shipped From Amazon For New Sprint Customers!,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/1Zvv98-DpwI/showthread.php
,Fashion Bug $50 off $100 and $100 off $200 coupon in email  (Online only / Monday only),http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/5F_yelbHam0/showthread.php
,Amazon: 6 rolls Scotch packaging tape $7.38 FSSS/Prime eligible,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/BbB-3bksVkU/showthread.php
,GNC Multivitamins - $9.99 90ct. Bottles - 50% off - Today ONLY 10/18/10,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/2OxZbn-jt9o/showthread.php
,"24"" Samsung SyncMaster 2494LW 1080p Widescreen LCD Monitor for $160 FS from Buy.com",http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/ENw6PFhcwSM/showthread.php
,Six Movie Tickets to Fandango or MovieTickets.com via Weekly Cinema $30 (6 replies),http://feedproxy.google.com/~r/SlickdealsnetHT/~3/GGxgeQbmZBM/showthread.php
,"1TB SAMSUNG Spinpoint F3 HD103SJ 7200 RPM SATA 3.0Gb/s 3.5"" Internal Hard Drive $55 FS at Newegg (10 replies)",http://feedproxy.google.com/~r/SlickdealsnetHT/~3/RQXTRixUIg8/showthread.php
,MySims Agents for NDS $14.99,http://www.dealalive.com/detail_1287388929249230.html
,MJSI HYR270 HydroRight Drop-in Dual Flush Converte $18.1,http://www.dealalive.com/detail_1287390781980014.html
,Belkin BE112230-08 12-Outlet Surge Protector $17 at Newegg,http://bensbargains.net/deal/161405/?referrer=rss
,Up to 70% off Steve Madden Apparel and Footwear at 6pm,http://bensbargains.net/deal/161410/?referrer=rss
,Ridata Lightning 16GB Class 10 SDHC Memory Card $26 at Newegg,http://bensbargains.net/deal/161403/?referrer=rss
,Insignia NS-BRDVD3 Blu-ray Disc Player $64 at MidnightBox.com,http://bensbargains.net/deal/161412/?referrer=rss
,Samsung 2494LW 24in Widescreen LCD Monitor (1920x1080) $159.99 Free Shipping at Buy.com,http://www.techbargains.com/news_displayItem.cfm/227741
,Nike Brasilia IV XS Duffel Bag for $16 + $1 s&h,http://dealnews.com/Nike-Brasilia-IV-XS-Duffel-Bag-for-16-1-s-h/396598.html?iref=rss_dealnews_today
,Collins Leather Manager's Office Chair for $70 + free shipping,http://dealnews.com/Collins-Leather-Managers-Office-Chair-for-70-free-shipping/396599.html?iref=rss_dealnews_today
,Levi Men's Silver Tab Baggy Fit Jeans (tall sizes) for $16 + $6 s&h,http://dealnews.com/Levi-Mens-Silver-Tab-Baggy-Fit-Jeans-tall-sizes-for-16-6-s-h/396597.html?iref=rss_dealnews_today
,Recycled Nike Golf Ball 100-Pack for $36 + $3 s&h,http://dealnews.com/Recycled-Nike-Golf-Ball-100-Pack-for-36-3-s-h/396604.html?iref=rss_dealnews_today
,Spectrum Plus Motor Oil 5-Quart Bottle for $6 + pickup,http://dealnews.com/Spectrum-Plus-Motor-Oil-5-Quart-Bottle-for-6-pickup/396609.html?iref=rss_dealnews_today
,"iHome IH-B936NR Netbook Accessory Kit with Optical Mouse, 4-Port USB 2.0 Hub, Ear Buds with Built-in Microphone - $ 12.99 at (Buy.com)",http://www.123bargains.com/deals-info/16225/ihome-ihb936nr-netbook-accessory-kit-with-optical-mouse-4port-usb-20-hub-ear-buds-with-builtin-microphone.aspx
,Omron HJA-301 Pace and Distance Tracker wit 7 Day Memory - $ 25.00 at (Amazon.com),http://www.123bargains.com/deals-info/18810/omron-hja301-pace-and-distance-tracker-wit-7-day-memory.aspx
,Ematic eCam HD 5MP Flash Memory Camcorder with 75 Minutes Recording Time + 4GB Memory Card - $ 69.00 at (Walmart),http://www.123bargains.com/deals-info/18811/ematic-ecam-hd-5mp-flash-memory-camcorder-with-75-minutes-recording-time--4gb-memory-card.aspx
,Giveaway of the Day - MultiSet 7.8.1 Free Download,http://feedproxy.google.com/~r/FatwalletFreeStuff/~3/Orkmf8AId9k/1035166
,Beauty Blitz's Free Style Giveaway - 10/18/10,http://feedproxy.google.com/~r/SlickdealsnetForums-25/~3/oiyhH7oMJvc/showthread.php
,TV Guide Fox Hot List Internet Sweepstakes (21+) 10/25/10,http://feedproxy.google.com/~r/SlickdealsnetForums-25/~3/erDuRvXcpSQ/showthread.php
,Giveaway of the Day MultiSet 7.8.1 reinstal window w/ no data loss,http://feedproxy.google.com/~r/SlickdealsnetForums-4/~3/WcVIvNBIihU/showthread.php
,Esquire Magazine 1 year Subscription  for $4.53 plus free gist,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/4YiKsuIbkAk/showthread.php
,JCrew - 30% off Final Sale - Free Shipping on Orders over $150 - expires Oct. 18,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/JqlY2dIEO30/showthread.php
,faceVsion FV Touchcam Skype N1 USB 2.0 Webcam $84.99,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/i38Q_cvZLRc/showthread.php
,MySims Agents $24 Wii or $15 DS,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/5Hx7ZmKfoqE/showthread.php
,GIGABYTE GA-X58A-UD3R + OCZ Gold 6GB $269.98 AR @Newegg,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/8b0rf1-RWEw/showthread.php
,"Aluratek ""Libre"" E-Book Reader Pro 5"" Display $99.99",http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/xOJKrtQIiRQ/showthread.php
,Belkin 8 feet 12 outlelt surge protector $16.99 FS Newegg,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/dDiYIjviuzQ/showthread.php
,Recertified - Cuisinart DLC-1BCHFR Black Stainless Mini-Prep Processor 2 Speeds with $8.00 gift card for $25.00 shipped,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/NZ5zEKhzOuE/showthread.php
,Zeikos Power Grip For Nikon D60/D40X/D40 $30,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/VPVRnVA01BE/showthread.php
,Kalorik USKEXP4 Aqua Line Espresso Maker Silver - $30.00 A/C  - FS,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/M9oeTR6kITg/showthread.php
,"Samsung 1TB F3 + Corsair 430W power supply $70 AR, free shipping at Newegg",http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/W8YZL3f2KoQ/showthread.php
,Newegg : SAMSUNG Spinpoint F3 1TB 7200 RPM 32MB Cache Hard Drive $55 shipped plus tax,http://feedproxy.google.com/~r/SlickdealsnetForums-9/~3/CFlqgosdu1I/showthread.php
,"Thomas Wooden Trains from $5.99 (Aquarium Cars, Happy Birthday, Lady + more) (7 replies)",http://feedproxy.google.com/~r/SlickdealsnetHT/~3/hXdzN0tQIoA/showthread.php
,ASUS USB 2.0 8x DVD Writer External Optical Drive SDRW-08D1S-U (Black) $24.99,http://www.dealalive.com/detail_1287381849183561.html
,HTC EVO 4G Android Phone (Sprint)  $99.99,http://www.dealalive.com/detail_1287381842091515.html
,Black & Decker TRO480BS Toast-R-Oven 4-Slice Toaster Oven $24,http://www.dealalive.com/detail_1287386222655329.html
,"Omron HJA-301 Pace and Distance Tracker, Yellow $25",http://www.dealalive.com/detail_1287386702300544.html
,"SAMSUNG Spinpoint F3 HD103SJ 1TB 7200 RPM 32MB Cache SATA 3.0Gb/s 3.5"" Internal Hard Drive -Bare Drive $25",http://www.dealalive.com/detail_1287387601794817.html
,"Insignia NS-BRDVD3 Blu-ray Disc Player with 1080p Output, Netflix and Pandora Streaming $59.95",http://www.dealalive.com/detail_1287388741632715.html
,Unlimited Web Hosting $2.95/month at FatCow,http://bensbargains.net/deal/161408/?referrer=rss
,Samsung Spinpoint F3 1TB 7200rpm Hard Drive $55 at Newegg,http://bensbargains.net/deal/161400/?referrer=rss
,Dell Inspiron 580 Intel Core i5-760 Quad-Core Desktop (6GB/1TB/Radeon HD5450) $749.99 at Dell Home,http://www.techbargains.com/news_displayItem.cfm/227697
,"Fujitsu Computer Systems Coupon - Free 2-Year Warranty Extension, Free Backpack Essentials bundle or 320 GB Backup External USB hard drive + FREE Shipping on LIFEBOOK Notebook or Tablet PC order.",http://www.shopping-bargains.com/coupons/coupon/id/267186?rss=20101017&kid=4758402
,Endless Coupon - $25 off $100+ orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267135?rss=20101017&kid=4758402
,Endless Coupon - $50 off $200+ orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267136?rss=20101017&kid=4758402
,Endless Coupon - $75 off $300+ orders online.,http://www.shopping-bargains.com/coupons/coupon/id/267137?rss=20101017&kid=4758402
,Campus Book Rentals Coupon - $3 off orders online.,http://www.shopping-bargains.com/coupons/coupon/id/245075?rss=20101017&kid=4758402
,Baghaus Coupon - 20% off orders online.,http://www.shopping-bargains.com/coupons/coupon/id/266992?rss=20101017&kid=4758402
,"HP Pavilion Elite Core i7 Quad 2.93GHz Blu-ray PC for $1,000 + free shipping ",http://dealnews.com/HP-Pavilion-Elite-Core-i7-Quad-2.93-GHz-Blu-ray-PC-for-1-000-free-shipping-/396578.html?iref=rss_dealnews_today
